S No,State_Code,State,District_Key,Cowin Key,District,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022
197,GJ,Gujarat,GJ_Vadodara,Vadodara,Vadodara,2865786,11106,70,1269046,1305998,290742,1378147,1196449,442,365799,2426941,2866995,1091,6,1269053,1306039,291903,1378179,1196465,442,365817,2428130,2879464,31256,164,1269125,1306146,304193,1378275,1196548,442,366804,2439612,2895393,31381,169,1269176,1306513,319704,1378491,1196750,442,367563,2454600,2907233,24555,129,1269215,1306662,331356,1378587,1196842,442,368185,2464239,2922668,24867,153,1269257,1306778,346633,1378660,1196927,442,368613,2477398,2936509,24744,141,1269330,1306847,360332,1378731,1196998,442,368871,2489035,2947193,23947,123,1269440,1306933,370820,1378835,1197090,442,369441,2497802,2951388,7394,38,1269591,1306944,374853,1378915,1197172,442,369711,2501280,2958967,16696,95,1269782,1307005,382180,1379035,1197304,442,369984,2508087,2966521,14824,97,1269823,1307053,389645,1379079,1197349,442,370099,2515094,2967424,1625,7,1269824,1307054,390546,1379081,1197349,442,370248,2515847,2973971,14337,89,1269875,1307126,396970,1379143,1197410,442,370367,2520147,2977551,7641,53,1269896,1307232,400423,1379192,1197488,442,370712,2522194,2981103,7783,52,1269905,1307366,403832,1379276,1197547,442,371685,2523676,2978089,1562,9,1269900,1307280,400909,1379236,1197496,442,370781,2522423,2982687,3283,24,1269934,1307382,405371,1379307,1197561,442,372027,2524548,2983775,2812,29,1269941,1307385,406449,1379314,1197564,442,372591,2524793,2984017,1590,13,1269945,1307388,406684,1379320,1197565,442,372674,2524869,2984232,1527,12,1269964,1307411,406857,1379337,1197590,442,372714,2525022,2990866,12181,79,1269978,1307429,413459,1379357,1197602,442,372756,2531613
198,GJ,Gujarat,GJ_Vadodara,Vadodara Corporation,Vadodara,3941562,48382,67,1740925,1671177,529460,1828975,1582232,888,494280,3385492,3947442,16228,22,1740938,1671336,535168,1829072,1582306,889,494355,3391296,3965203,60903,72,1740986,1671384,552833,1829112,1582362,889,495308,3408091,3985452,64451,77,1741032,1671429,572991,1829152,1582413,889,500283,3423358,4002845,47897,70,1741073,1671462,590310,1829194,1582445,889,502173,3438857,4018740,46186,65,1741118,1671524,606098,1829252,1582494,889,503312,3453602,4037962,53950,76,1741178,1671606,625178,1829325,1582563,889,504885,3471200,4051038,44759,66,1741243,1671705,638090,1829415,1582637,889,506874,3482219,4056388,13630,23,1741264,1671735,643389,1829441,1582662,889,507375,3487031,4070576,51861,71,1741303,1671798,657475,1829502,1582703,889,508858,3499713,4083535,41958,64,1741343,1671847,670345,1829555,1582739,889,509515,3512012,4087521,8389,18,1741344,1671850,674327,1829559,1582739,889,509519,3515994,4098715,48115,69,1741374,1671945,685396,1829632,1582791,889,510069,3526629,4111683,42394,66,1741416,1671990,698277,1829680,1582830,889,510727,3538916,4122607,40781,64,1741460,1672070,709077,1829742,1582892,889,510911,3549608,4115417,6824,13,1741421,1671993,702003,1829684,1582834,889,510835,3542541,4135926,37825,65,1741494,1672135,722297,1829802,1582931,889,511065,3562760,4148859,43572,71,1741594,1672260,735005,1829864,1583094,889,512634,3574079,4159757,37484,62,1741621,1672315,745821,1829911,1583129,889,513785,3583821,4168829,39242,65,1741660,1672579,754590,1830067,1583276,889,514424,3592237,4176905,31235,61,1741687,1672800,762418,1830187,1583404,889,515935,3598700
199,GJ,Gujarat,GJ_Valsad,Valsad,Valsad,3427894,27277,103,1471493,1576207,380194,1746769,1300104,823,614240,2725275,3428512,8810,26,1471499,1576208,380805,1746774,1300106,823,614297,2725835,3437354,41160,190,1471561,1576334,389459,1746875,1300193,823,615469,2733463,3446276,41969,178,1471628,1576433,398215,1746955,1300279,823,616302,2741524,3453374,32649,152,1471683,1576534,405157,1747038,1300351,824,616970,2747954,3460148,30252,135,1471731,1576610,411807,1747103,1300410,824,617419,2754275,3465179,28037,112,1471760,1576679,416740,1747166,1300445,824,617733,2758992,3469627,25630,110,1471817,1576758,421052,1747255,1300492,824,617941,2763164,3470095,3853,16,1471821,1576765,421509,1747258,1300500,824,617964,2763609,3474791,28223,117,1471849,1576813,426129,1747307,1300527,824,618167,2768102,3479116,22317,114,1471931,1576850,430335,1747385,1300568,824,618420,2772173,3479925,5853,20,1471934,1576854,431137,1747389,1300571,824,618421,2772981,3484087,21844,109,1471948,1576872,435267,1747409,1300583,824,618622,2776942,3488406,25248,114,1471975,1576911,439520,1747445,1300613,824,618759,2781124,3492572,22611,109,1471990,1576946,443636,1747473,1300635,824,618906,2785143,3488972,2614,10,1471978,1576911,440083,1747448,1300613,824,618812,2781637,3497675,22752,114,1472011,1576972,448692,1747499,1300656,824,619283,2789869,3502625,21696,114,1472032,1577014,453579,1747539,1300679,824,619446,2794656,3505795,19356,92,1472040,1577052,456703,1747569,1300695,824,619630,2797642,3509000,17148,95,1472060,1577079,459861,1747597,1300714,824,619792,2800685,3512756,19286,96,1472069,1577098,463589,1747613,1300726,824,620037,2804196
200,HR,Haryana,HR_Ambala,Ambala,Ambala,2196673,4670,14,1065147,1042545,88981,1128736,978543,411,463416,1691003,2196809,0,0,1065147,1042550,89112,1128739,978545,411,463433,1691075,2197377,8110,19,1065212,1042770,89395,1128896,978673,411,463516,1691331,2198315,8729,22,1065269,1043008,90038,1129055,978809,411,463562,1691968,2198940,9750,23,1065292,1043093,90555,1129101,978871,411,463656,1692479,2199804,8652,23,1065358,1043241,91205,1129216,978970,411,463779,1693102,2200257,5890,15,1065375,1043324,91558,1129281,979005,411,463861,1693438,2200436,4112,8,1065410,1043379,91647,1129338,979038,411,463910,1693527,2200459,0,1,1065410,1043379,91670,1129338,979038,411,463910,1693550,2200698,4301,11,1065424,1043443,91831,1129380,979074,411,463960,1693719,2201053,4580,11,1065444,1043506,92103,1129438,979099,411,464043,1693932,2201278,3241,9,1065473,1043595,92210,1129504,979151,411,464136,1694033,2201552,4842,15,1065501,1043669,92382,1129563,979194,411,464184,1694148,2201887,6740,17,1065550,1043794,92543,1129668,979263,411,464253,1694265,2202126,3891,10,1065575,1043876,92675,1129738,979300,411,464306,1694419,2201933,0,0,1065556,1043813,92564,1129687,979269,411,464256,1694302,2202309,3600,10,1065589,1043933,92787,1129783,979326,411,464343,1694459,2202610,2600,10,1065625,1044046,92939,1129869,979389,411,464402,1694560,2202839,4760,13,1065634,1044101,93104,1129904,979418,411,464468,1694702,2203317,5451,16,1065660,1044207,93450,1129978,979476,411,464518,1694970,2203662,5286,12,1065671,1044259,93732,1130009,979508,411,464563,1695255
201,HR,Haryana,HR_Bhiwani,Bhiwani,Bhiwani,1870052,24135,44,925453,873997,70602,928364,870719,367,364829,1466500,1870375,5200,2,925458,874292,70625,928535,870848,367,365029,1466623,1870976,16130,36,925485,874371,71120,928594,870895,367,365164,1467066,1871531,11356,33,925492,874501,71538,928662,870964,367,365275,1467423,1872101,10823,32,925502,874598,72001,928723,871010,367,365429,1467836,1872568,7985,23,925520,874705,72343,928796,871062,367,365599,1468076,1873038,13136,33,925532,874828,72678,928871,871122,367,365671,1468454,1873100,5023,12,925538,874845,72717,928881,871135,367,365692,1468495,1873114,3400,2,925538,874848,72728,928883,871136,367,365692,1468509,1873562,13087,25,925547,874942,73073,928938,871184,367,365723,1468888,1873887,13650,21,925553,875025,73309,928964,871247,367,365780,1469096,1874151,10210,30,925561,875141,73449,929012,871323,367,365802,1469299,1874410,9979,22,925565,875217,73628,929049,871366,367,365868,1469452,1874720,6976,22,925572,875227,73921,929062,871370,367,365898,1469615,1874909,9521,17,925578,875260,74071,929081,871390,367,365941,1469651,1874737,5200,2,925575,875232,73930,929067,871373,367,365898,1469621,1875130,8741,22,925579,875302,74249,929099,871415,367,365943,1469746,1875498,12505,15,925585,875335,74578,929122,871431,367,366028,1469865,1875659,12867,21,925590,875394,74675,929159,871458,367,366100,1469866,1875755,11523,6,925596,875414,74745,929178,871465,367,366113,1469886,1876222,14106,14,925604,875446,75172,929200,871483,367,366122,1470327
202,HR,Haryana,HR_Charkhi Dadri,Charkhi Dadri,Charkhi Dadri,941983,15900,27,441112,426336,74535,452356,414938,153,230987,689082,942006,0,0,441112,426336,74558,452356,414938,153,231008,689084,942563,16300,26,441143,426362,75058,452384,414967,153,231262,689085,943122,17300,24,441187,426413,75522,452442,415004,153,231348,689123,943713,15700,22,441220,426495,75998,452486,415075,153,231449,689204,944464,18900,23,441259,426499,76706,452509,415095,153,231470,689529,945060,14800,19,441307,426554,77199,452566,415141,153,231503,689750,945573,15200,19,441315,426616,77642,452603,415174,153,231527,689940,945602,0,0,441329,426621,77652,452612,415184,153,231545,689951,946542,13800,21,441363,426659,78520,452648,415220,153,231635,690293,947150,8850,20,441388,426700,79062,452685,415249,153,231697,690351,947576,6300,18,441422,426713,79441,452714,415267,153,231780,690356,948074,4500,16,441447,426736,79891,452745,415284,153,231841,690356,948440,7680,20,441448,426789,80203,452775,415308,153,232074,690356,948787,2900,14,441477,426843,80467,452795,415371,153,232292,690356,948475,0,0,441448,426797,80230,452781,415310,153,232107,690356,949225,2960,13,441520,426920,80785,452852,415434,153,232484,690356,949449,2090,11,441541,426944,80964,452883,415448,153,232598,690356,949600,1130,8,441544,426949,81107,452888,415451,153,232688,690356,949836,1280,7,441557,426988,81291,452922,415469,153,232823,690356,949943,1000,4,441558,426994,81391,452928,415470,153,232838,690395
203,HR,Haryana,HR_Faridabad,Faridabad,Faridabad,4156413,84843,46,2172376,1816042,167995,2288455,1698837,1126,674705,3355881,4157160,56256,23,2172433,1816177,168550,2288542,1698942,1126,674828,3356442,4158931,109756,47,2172522,1816448,169961,2288749,1699095,1126,674952,3357999,4160105,85587,44,2172589,1816623,170893,2288885,1699201,1126,675085,3359000,4160958,89068,43,2172641,1816771,171546,2288989,1699297,1126,675185,3359738,4161741,79712,44,2172679,1816889,172173,2289078,1699364,1126,675274,3360408,4163481,92763,44,2172800,1817104,173577,2289266,1699512,1126,675372,3361929,4164912,94824,44,2172905,1817329,174678,2289425,1699683,1126,675537,3363076,4165274,69666,25,2172949,1817402,174923,2289489,1699736,1126,675602,3363319,4165981,93426,43,2173002,1817538,175441,2289572,1699842,1126,675724,3363863,4166470,79911,35,2173024,1817606,175840,2289629,1699875,1126,675772,3364297,4167109,64321,39,2173077,1817703,176329,2289712,1699942,1126,675831,3364848,4167819,85347,44,2173130,1817850,176839,2289810,1700044,1126,675888,3365434,4168628,65401,35,2173191,1817958,177479,2289881,1700142,1126,675951,3366154,4169382,60656,36,2173250,1818091,178041,2289981,1700234,1126,676017,3366784,4169098,47866,19,2173218,1818033,177847,2289934,1700191,1126,676008,3366527,4170415,82001,38,2173314,1818244,178857,2290094,1700338,1126,676142,3367639,4171193,76841,37,2173376,1818374,179443,2290197,1700427,1126,676225,3368289,4171811,64766,33,2173414,1818466,179931,2290271,1700483,1126,676282,3368838,4172295,74700,38,2173446,1818551,180298,2290329,1700542,1126,676329,3369254,4173050,70966,39,2173488,1818643,180919,2290397,1700608,1126,676400,3369921
204,HR,Haryana,HR_Fatehabad,Fatehabad,Fatehabad,1208707,25600,28,707864,486768,14075,615989,578467,176,177626,1021184,1208721,0,0,707867,486769,14085,615992,578468,176,177626,1021198,1209003,49859,54,707878,486817,14308,616023,578496,176,177633,1021473,1209265,38950,43,707893,486934,14438,616088,578563,176,177728,1021624,1209706,44344,62,707909,487053,14744,616154,578632,176,177753,1022040,1209930,30654,37,707940,487134,14856,616206,578692,176,177775,1022200,1210354,36441,50,708005,487253,15096,616295,578787,176,177856,1022503,1210608,30150,34,708029,487327,15252,616323,578857,176,177921,1022686,1210608,0,0,708029,487327,15252,616323,578857,176,177921,1022686,1210856,32651,38,708059,487461,15336,616404,578940,176,177931,1022804,1211056,28950,35,708154,487491,15411,616479,578990,176,177943,1022919,1211174,25150,27,708175,487527,15472,616510,579016,176,177966,1023006,1211342,19861,26,708189,487568,15585,616539,579042,176,177992,1023133,1211514,17320,32,708197,487612,15705,616571,579062,176,178013,1023284,1211601,15802,32,708205,487627,15769,616584,579072,176,178035,1023349,1211531,0,0,708199,487614,15718,616574,579063,176,178014,1023300,1211661,9789,19,708223,487641,15797,616605,579083,176,178035,1023396,1211704,9944,21,708226,487649,15829,616610,579089,176,178056,1023418,1211756,13828,31,708244,487681,15831,616634,579115,176,178057,1023420,1211786,7173,13,708248,487692,15846,616644,579120,176,178078,1023427,1211833,8435,19,708289,487698,15846,616666,579145,176,178084,1023427
205,HR,Haryana,HR_Gurugram,Gurgaon,Gurugram,5642578,47261,57,2752785,2460572,429221,3179756,2031833,1768,717266,4749387,5643322,6993,14,2752800,2460654,429868,3179812,2031874,1768,717336,4750021,5647886,37060,57,2752987,2461103,433796,3180188,2032133,1769,717870,4753919,5651568,36750,59,2753142,2461555,436871,3180579,2032349,1769,718276,4757041,5654667,35530,59,2753344,2462093,439230,3181019,2032649,1769,718589,4759571,5658515,34935,57,2753500,2462604,442411,3181423,2032912,1769,718984,4762826,5662437,35738,58,2753639,2463010,445788,3181762,2033118,1769,719359,4766176,5666255,44950,53,2753868,2463520,448867,3182200,2033419,1769,719732,4769256,5667146,16070,11,2753893,2463602,449651,3182255,2033471,1769,719801,4769889,5669626,32867,54,2754069,2464033,451524,3182612,2033721,1769,720085,4771844,5670959,26180,43,2754122,2464215,452622,3182768,2033800,1769,720201,4773009,5673101,31140,56,2754203,2464464,454434,3182949,2033949,1769,720412,4774915,5674756,30760,53,2754290,2464724,455742,3183182,2034063,1769,720564,4776352,5676552,31931,55,2754364,2464917,457271,3183331,2034181,1769,720712,4777982,5679465,47571,57,2754520,2465242,459703,3183584,2034409,1769,721029,4780385,5677108,4670,10,2754381,2464976,457751,3183374,2034214,1769,720776,4778456,5682350,31173,55,2754696,2465710,461944,3183957,2034680,1769,721344,4782750,5684445,31500,56,2754849,2466101,463495,3184294,2034886,1770,721554,4784370,5686552,30520,54,2754944,2466349,465259,3184490,2035033,1770,721740,4786255,5689575,32552,57,2755129,2466857,467589,3184890,2035326,1770,722001,4788744,5691004,42720,54,2755185,2467090,468729,3185026,2035479,1770,722140,4789962
206,HR,Haryana,HR_Hisar,Hisar,Hisar,2413789,13620,30,1339910,1026150,47729,1217761,1147955,344,371585,2016876,2413807,1100,3,1339915,1026157,47735,1217768,1147960,344,371596,2016883,2414000,19550,12,1339928,1026213,47859,1217804,1147993,344,371626,2017045,2414525,35210,25,1339972,1026351,48202,1217901,1148078,344,371755,2017411,2415208,30880,39,1339991,1026574,48643,1218041,1148180,344,371899,2017891,2415602,32540,17,1340006,1026694,48902,1218105,1148251,344,372012,2018172,2415965,27500,16,1340046,1026818,49101,1218209,1148311,344,372146,2018370,2416336,18670,20,1340072,1026896,49368,1218265,1148359,344,372214,2018666,2416377,970,3,1340073,1026915,49389,1218271,1148373,344,372228,2018693,2420038,136489,148,1341282,1028400,50356,1219653,1149684,345,373410,2019542,2420614,26870,22,1341407,1028618,50589,1219844,1149836,345,373593,2019781,2420790,43850,27,1341416,1028694,50680,1219890,1149875,345,373671,2019878,2424183,135870,130,1342374,1029906,51903,1220989,1150945,346,374726,2021133,2425188,38090,30,1342725,1030105,52358,1221289,1151195,346,374975,2021603,2425502,17560,28,1342787,1030151,52564,1221342,1151250,346,375005,2021845,2425202,1950,2,1342728,1030109,52365,1221293,1151198,346,374975,2021617,2427831,108970,112,1343392,1030806,53633,1221972,1151879,347,375624,2022768,2428366,21600,22,1343641,1030884,53841,1222131,1152047,347,375760,2022965,2428496,6150,9,1343686,1030930,53880,1222203,1152066,347,375838,2022998,2428599,6830,13,1343696,1030971,53932,1222234,1152086,347,375911,2023018,2428763,11350,11,1343769,1031041,53953,1222272,1152191,347,375983,2023029
207,HR,Haryana,HR_Jhajjar,Jhajjar,Jhajjar,1623575,14880,22,875063,701727,46785,877861,698654,276,284739,1314600,1623688,2960,6,875073,701764,46851,877893,698669,276,284783,1314648,1624168,18420,31,875150,701850,47168,877980,698745,276,284853,1314986,1625117,16650,29,875208,702084,47825,878131,698886,276,285033,1315595,1625859,16580,26,875289,702260,48310,878206,699068,276,285167,1316082,1626481,16310,26,875384,702349,48748,878312,699146,276,285263,1316516,1627059,14520,27,875453,702467,49139,878422,699223,276,285340,1316910,1627432,16370,21,875506,702543,49383,878510,699264,276,285380,1317183,1627526,4850,6,875515,702585,49426,878541,699284,276,285428,1317189,1627972,12270,22,875539,702680,49753,878633,699311,276,285540,1317475,1628100,12850,20,875547,702700,49853,878652,699320,276,285589,1317554,1628298,9850,14,875565,702734,49999,878685,699339,276,285666,1317652,1628503,7450,15,875593,702785,50125,878740,699363,276,285730,1317735,1628645,7460,15,875619,702797,50229,878759,699381,277,285776,1317789,1628761,5775,12,875639,702839,50283,878796,699406,277,285811,1317812,1628722,2600,5,875635,702810,50277,878781,699388,277,285810,1317790,1628916,8700,13,875646,702864,50406,878818,699416,277,285812,1317886,1629136,11300,14,875657,702890,50589,878840,699431,277,285849,1317910,1629435,12630,19,875697,702980,50758,878920,699481,277,285935,1318057,1629822,7610,17,875715,703046,51061,878973,699512,277,285937,1318383,1630558,14640,28,875733,703167,51658,879063,699561,277,285976,1319022
208,HR,Haryana,HR_Jind,Jind,Jind,1767515,16700,39,970989,764705,31821,885764,849688,241,307441,1441873,1767721,1500,2,970995,764763,31963,885796,849720,241,307457,1442035,1768299,25100,49,971055,765024,32220,885962,849875,241,307642,1442313,1769009,13070,31,971123,765235,32651,886101,850015,241,307747,1442851,1769453,16571,41,971158,765365,32930,886197,850084,241,307811,1443164,1770489,24180,55,971253,765584,33652,886351,850244,241,307966,1443952,1771254,17020,41,971317,765871,34066,886528,850417,242,308180,1444463,1771647,20610,41,971371,766027,34249,886658,850497,242,308257,1444673,1771667,0,0,971372,766036,34259,886664,850501,242,308257,1444693,1772137,17420,33,971382,766127,34628,886718,850548,242,308400,1445013,1772453,11700,23,971398,766224,34831,886754,850625,242,308504,1445210,1772782,10630,22,971402,766256,35124,886770,850645,242,308514,1445419,1772902,2820,9,971403,766263,35236,886777,850646,242,308514,1445522,1773245,7400,14,971414,766359,35472,886837,850693,242,308686,1445615,1773444,5801,14,971424,766401,35619,886866,850716,242,308727,1445736,1773351,0,0,971420,766396,35535,886857,850716,242,308705,1445695,1773785,7900,15,971463,766473,35849,886927,850766,242,308934,1445830,1774127,11100,28,971465,766574,36088,886985,850811,242,309078,1446004,1774400,5100,12,971467,766740,36193,887060,850904,242,309190,1446102,1774551,7300,18,971481,766814,36256,887107,850945,242,309283,1446110,1774756,7601,22,971485,766855,36416,887138,850959,242,309337,1446207
209,HR,Haryana,HR_Kaithal,Kaithal,Kaithal,1863502,9058,52,916988,855658,90856,910757,861673,215,470936,1351739,1863541,80,1,916990,855660,90891,910759,861675,215,470941,1351773,1865418,16728,72,917097,855898,92423,910953,861826,215,471643,1352796,1866843,11556,57,917151,856122,93570,911113,861944,215,472214,1353476,1868586,10571,58,917177,856252,95157,911198,862015,215,472888,1354488,1869973,10238,65,917193,856342,96438,911255,862064,215,473196,1355551,1871597,11660,68,917209,856541,97847,911387,862147,215,473719,1356387,1872308,8466,53,917279,856648,98381,911486,862224,216,474033,1356663,1872338,50,1,917281,856654,98403,911489,862229,216,474040,1356669,1873710,10276,61,917324,856814,99572,911592,862329,216,474635,1357156,1874294,6268,26,917330,856877,100087,911628,862362,216,474944,1357337,1875445,8356,51,917387,856950,101108,911708,862412,216,475420,1357697,1876306,5704,47,917397,856977,101932,911727,862430,216,475732,1357985,1877785,8554,64,917413,857198,103174,911839,862555,216,476115,1358578,1878443,6736,59,917419,857260,103764,911873,862589,216,476296,1358938,1877793,0,0,917413,857200,103180,911840,862556,216,476116,1358585,1879845,6685,54,917436,857377,105032,911948,862648,216,477016,1359301,1881113,9175,56,917456,857492,106165,912038,862693,216,477359,1360000,1881957,8327,55,917459,857557,106941,912068,862731,216,477607,1360414,1882882,6992,57,917467,857590,107825,912089,862751,216,477818,1360972,1883956,7907,61,917477,857711,108768,912172,862799,216,478026,1361633
210,HR,Haryana,HR_Karnal,Karnal,Karnal,2448534,144019,37,1327314,1065172,56048,1250634,1141415,437,622980,1753105,2448749,68769,26,1327333,1065215,56201,1250667,1141444,437,623043,1753246,2449361,563692,98,1327369,1065348,56644,1250767,1141513,437,623104,1753713,2450437,436276,89,1327447,1065580,57410,1250928,1141662,437,623220,1754513,2450859,130416,50,1327498,1065735,57626,1251048,1141748,437,623265,1754763,2452136,275367,83,1327573,1066128,58435,1251325,1141938,438,623373,1755257,2453275,456215,97,1327718,1066500,59057,1251723,1142057,438,623535,1755881,2453944,479588,66,1327775,1066671,59498,1251846,1142162,438,623617,1756376,2454001,76867,25,1327784,1066693,59524,1251863,1142176,438,623637,1756401,2454492,168762,89,1327822,1066829,59841,1251940,1142273,438,623702,1756761,2454967,395565,83,1327879,1066992,60096,1252097,1142336,438,623774,1757076,2455196,276146,62,1327901,1067049,60246,1252147,1142365,438,623810,1757229,2455742,168331,69,1327925,1067174,60643,1252242,1142419,438,623865,1757695,2456697,497265,98,1327991,1067418,61288,1252406,1142565,438,624017,1758351,2457058,408591,57,1328003,1067497,61558,1252457,1142605,438,624148,1758579,2456799,8592,2,1327998,1067460,61341,1252441,1142579,438,624035,1758418,2457949,500578,107,1328049,1067727,62173,1252597,1142741,438,624326,1759206,2458774,400159,90,1328125,1067991,62658,1252726,1142952,438,624415,1759775,2458994,124144,56,1328151,1068060,62783,1252785,1142988,438,624436,1759972,2459530,391485,89,1328189,1068243,63098,1252921,1143073,438,624516,1760359,2460081,483989,90,1328275,1068383,63423,1253050,1143170,438,624590,1760719
